Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Geometry)	Opportunity (Geometry)	Predicted Error Rate (Geometry)	KC (KRE_circle_area)	Opportunity (KRE_circle_area)	Predicted Error Rate (KRE_circle_area)	KC (Khushboo)	Opportunity (Khushboo)	Predicted Error Rate (Khushboo)	KC (MJB-SQRECT-Merge)	Opportunity (MJB-SQRECT-Merge)	Predicted Error Rate (MJB-SQRECT-Merge)	KC (MyKC)	Opportunity (MyKC)	Predicted Error Rate (MyKC)	KC (NNEWWW)	Opportunity (NNEWWW)	Predicted Error Rate (NNEWWW)	KC (New)	Opportunity (New)	Predicted Error Rate (New)	KC (NewModel)	Opportunity (NewModel)	Predicted Error Rate (NewModel)	KC (Single-KC)	Opportunity (Single-KC)	Predicted Error Rate (Single-KC)	KC (Textbook)	Opportunity (Textbook)	Predicted Error Rate (Textbook)	KC (Textbook-test)	Opportunity (Textbook-test)	Predicted Error Rate (Textbook-test)	KC (Unique-step)	Opportunity (Unique-step)	Predicted Error Rate (Unique-step)	KC (Zhulin_Textbook11_SquareRectMerge)	Opportunity (Zhulin_Textbook11_SquareRectMerge)	Predicted Error Rate (Zhulin_Textbook11_SquareRectMerge)	KC (new KC model name)	Opportunity (new KC model name)	Predicted Error Rate (new KC model name)
3188	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	BUILDING_A_SIDEWALK	1	(POOL-AREA QUESTION2)	1996-02-01 00:00:39	1996-02-01 00:00:53	1996-02-01 00:00:53	1996-02-01 00:00:53	14	14	.	correct	0	0	1	.	Geometry	7	0.2990	rectangle-area	6	0.1356	area	6	0.3228	sq_rect-area	6	0.1345	rectangle-area	6	0.1356	rectangle-area	6	0.1356	square-rect-area	6	0.1345	square-rect-area	6	0.1345	Single-KC	7	0.2990	rectangle-area	6	0.1356	rectangle-area	6	0.1345	KC95	1	0.0353	square-rect-area	6	0.1345	square-rect-area	6	0.1220
3189	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	BUILDING_A_SIDEWALK	1	(LARGE-RECTANGLE-AREA QUESTION2)	1996-02-01 00:00:53	1996-02-01 00:00:55	1996-02-01 00:00:55	1996-02-01 00:00:55	2	2	.	correct	0	0	1	.	Geometry	8	0.2990	rectangle-area	7	0.1315	area	7	0.3223	sq_rect-area	7	0.1318	rectangle-area	7	0.1315	rectangle-area	7	0.1315	square-rect-area	7	0.1318	square-rect-area	7	0.1318	Single-KC	8	0.2990	rectangle-area	7	0.1315	rectangle-area	7	0.1318	KC8	1	0.0000	square-rect-area	7	0.1318	square-rect-area	7	0.1181
3190	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	BUILDING_A_SIDEWALK	1	(SIDEWALK-AREA QUESTION2)	1996-02-01 00:00:55	1996-02-01 00:01:03	1996-02-01 00:01:03	1996-02-01 00:01:03	8	8	.	correct	0	0	1	.	Geometry	9	0.2989	compose-by-addition	2	0.3496	compose-by-addition	2	0.3319	compose-by-addition	2	0.3505	compose-by-addition	2	0.3494	compose-by-addition	2	0.3494	compose-by-addition	2	0.3505	compose-by-addition	2	0.3505	Single-KC	9	0.2989	compose-by-addition	2	0.3494	compose-by-addition	2	0.3505	KC113	1	0.0962	compose-by-addition	2	0.3505	compose-by-addition	2	0.3741
3191	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	BUILDING_A_SIDEWALK	1	(POOL-AREA QUESTION3)	1996-02-01 00:01:03	1996-02-01 00:01:09	1996-02-01 00:01:09	1996-02-01 00:01:09	6	6	.	correct	0	0	1	.	Geometry	10	0.2989	rectangle-area	8	0.1274	area	8	0.3218	sq_rect-area	8	0.1291	rectangle-area	8	0.1274	rectangle-area	8	0.1274	square-rect-area	8	0.1291	square-rect-area	8	0.1291	Single-KC	10	0.2989	rectangle-area	8	0.1274	rectangle-area	8	0.1291	KC9	1	0.0730	square-rect-area	8	0.1291	square-rect-area	8	0.1143
3192	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	BUILDING_A_SIDEWALK	1	(LARGE-RECTANGLE-AREA QUESTION3)	1996-02-01 00:01:09	1996-02-01 00:01:12	1996-02-01 00:01:12	1996-02-01 00:01:12	3	3	.	correct	0	0	1	.	Geometry	11	0.2988	rectangle-area	9	0.1235	area	9	0.3212	sq_rect-area	9	0.1265	rectangle-area	9	0.1235	rectangle-area	9	0.1235	square-rect-area	9	0.1265	square-rect-area	9	0.1265	Single-KC	11	0.2988	rectangle-area	9	0.1235	rectangle-area	9	0.1265	KC127	1	0.0744	square-rect-area	9	0.1265	square-rect-area	9	0.1106
3193	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	BUILDING_A_SIDEWALK	1	(SIDEWALK-AREA QUESTION3)	1996-02-01 00:01:12	1996-02-01 00:01:14	1996-02-01 00:01:14	1996-02-01 00:01:14	2	2	.	correct	0	0	1	.	Geometry	12	0.2988	compose-by-addition	3	0.3496	compose-by-addition	3	0.3319	compose-by-addition	3	0.3505	compose-by-addition	3	0.3494	compose-by-addition	3	0.3494	compose-by-addition	3	0.3505	compose-by-addition	3	0.3505	Single-KC	12	0.2988	compose-by-addition	3	0.3494	compose-by-addition	3	0.3505	KC128	1	0.0359	compose-by-addition	3	0.3505	compose-by-addition	3	0.3741
3194	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	PARALLELOGRAM_ABDE	1	(HEIGHT QUESTION2)	1996-02-01 00:01:20	1996-02-01 00:01:20	1996-02-01 00:01:20	1996-02-01 00:01:20	0	0	.	correct	0	0	1	.	Geometry	13	0.2987	parallelogram-area	1	0.1714	area	10	0.3207	parallelogram-area	1	0.1720	parallelogram-area	1	0.1713	parallelogram-area	1	0.1713	parallelogram-area	1	0.1720	parallelogram-area	1	0.1720	Single-KC	13	0.2987	parallelogram-area	1	0.1713	parallelogram-area	1	0.1720	KC22	1	0.1344	parallelogram-area	1	0.1720	parallelogram-area	1	0.2084
3195	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	PARALLELOGRAM_ABDE	1	(BASE QUESTION3)	1996-02-01 00:01:20	1996-02-01 00:01:25	1996-02-01 00:01:25	1996-02-01 00:01:25	5	5	.	correct	0	0	1	.	Geometry	14	0.2987	parallelogram-area	2	0.1714	area	11	0.3202	parallelogram-area	2	0.1720	parallelogram-area	2	0.1713	parallelogram-area	2	0.1713	parallelogram-area	2	0.1720	parallelogram-area	2	0.1720	Single-KC	14	0.2987	parallelogram-area	2	0.1713	parallelogram-area	2	0.1720	KC92	1	0.1813	parallelogram-area	2	0.1720	parallelogram-area	2	0.2084
3196	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	PARALLELOGRAM_ABDE	1	(AREA QUESTION1)	1996-02-01 00:01:25	1996-02-01 00:01:29	1996-02-01 00:01:29	1996-02-01 00:01:29	4	4	.	correct	0	0	1	.	Geometry	15	0.2986	parallelogram-area	3	0.1714	area	12	0.3197	parallelogram-area	3	0.1720	parallelogram-area	3	0.1713	parallelogram-area	3	0.1713	parallelogram-area	3	0.1720	parallelogram-area	3	0.1720	Single-KC	15	0.2986	parallelogram-area	3	0.1713	parallelogram-area	3	0.1720	KC35	1	0.0863	parallelogram-area	3	0.1720			
3197	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	SQUARE_ABCD	1	(AREA QUESTION1)	1996-02-01 00:01:32	1996-02-01 00:01:32	1996-02-01 00:01:32	1996-02-01 00:01:32	0	0	.	correct	0	0	1	.	Geometry	16	0.2986	square-area	1	0.1018	area	13	0.3191	sq_rect-area	10	0.1239	square-area	1	0.1015	square-area	1	0.1015	square-rect-area	10	0.1239	square-rect-area	10	0.1239	Single-KC	16	0.2986	square-area	1	0.1015	rectangle-area	10	0.1239	KC75	1	0.0000	square-rect-area	10	0.1239	square-rect-area	10	0.1071
3198	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	SQUARE_ABCD	1	(HEIGHT QUESTION2)	1996-02-01 00:01:32	1996-02-01 00:01:33	1996-02-01 00:01:33	1996-02-01 00:01:33	1	1	.	correct	0	0	1	.	Geometry	17	0.2985	square-area	2	0.1017	area	14	0.3186	sq_rect-area	11	0.1214	square-area	2	0.1014	square-area	2	0.1014	square-rect-area	11	0.1214	square-rect-area	11	0.1214	Single-KC	17	0.2985	square-area	2	0.1014	rectangle-area	11	0.1214	KC17	1	0.0427	square-rect-area	11	0.1214	square-rect-area	11	0.1036
3199	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	SQUARE_ABCD	1	(BASE QUESTION3)	1996-02-01 00:01:33	1996-02-01 00:01:34	1996-02-01 00:01:34	1996-02-01 00:01:34	1	1	.	correct	0	0	1	.	Geometry	18	0.2985	square-area	3	0.1017	area	15	0.3181	sq_rect-area	12	0.1189	square-area	3	0.1014	square-area	3	0.1014	square-rect-area	12	0.1189	square-rect-area	12	0.1189	Single-KC	18	0.2985	square-area	3	0.1014	rectangle-area	12	0.1189	KC24	1	0.0427	square-rect-area	12	0.1189	square-rect-area	12	0.1002
3200	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	PAINTING_THE_WALL	1	(DOOR-AREA QUESTION1)	1996-02-01 00:01:39	1996-02-01 00:01:39	1996-02-01 00:01:39	1996-02-01 00:02:45	4	4	.	correct	0	0	2	.	Geometry	19	0.2984	rectangle-area	10	0.1197	area	16	0.3176	sq_rect-area	13	0.1165	rectangle-area	10	0.1197	rectangle-area	10	0.1197	square-rect-area	13	0.1165	square-rect-area	13	0.1165	Single-KC	19	0.2984	rectangle-area	10	0.1197	rectangle-area	13	0.1165	KC80	1	0.1027	square-rect-area	13	0.1165			
3201	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	PAINTING_THE_WALL	1	(DOOR-AREA QUESTION2)	1996-02-01 00:01:39	1996-02-01 00:01:44	1996-02-01 00:01:45	1996-02-01 00:02:41	9	.	9	incorrect	1	0	2	.	Geometry	20	0.2984	rectangle-area	11	0.1160	area	17	0.3171	sq_rect-area	14	0.1141	rectangle-area	11	0.1159	rectangle-area	11	0.1159	square-rect-area	14	0.1141	square-rect-area	14	0.1141	Single-KC	20	0.2984	rectangle-area	11	0.1159	rectangle-area	14	0.1141	KC114	1	0.0764	square-rect-area	14	0.1141			
3202	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	PAINTING_THE_WALL	1	(DOOR-AREA QUESTION3)	1996-02-01 00:01:45	1996-02-01 00:01:52	1996-02-01 00:01:52	1996-02-01 00:02:38	12	12	.	correct	1	0	2	.	Geometry	21	0.2984	rectangle-area	12	0.1124	area	18	0.3165	sq_rect-area	15	0.1118	rectangle-area	12	0.1123	rectangle-area	12	0.1123	square-rect-area	15	0.1118	square-rect-area	15	0.1118	Single-KC	21	0.2984	rectangle-area	12	0.1123	rectangle-area	15	0.1118	KC64	1	0.0764	square-rect-area	15	0.1118			
3203	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	PAINTING_THE_WALL	1	(WALL-AREA QUESTION2)	1996-02-01 00:01:52	1996-02-01 00:01:54	1996-02-01 00:01:54	1996-02-01 00:02:30	6	6	.	correct	0	0	2	.	Geometry	22	0.2983	rectangle-area	13	0.1088	area	19	0.3160	sq_rect-area	16	0.1095	rectangle-area	13	0.1088	rectangle-area	13	0.1088	square-rect-area	16	0.1095	square-rect-area	16	0.1095	Single-KC	22	0.2983	rectangle-area	13	0.1088	rectangle-area	16	0.1095	KC108	1	0.0598	square-rect-area	16	0.1095			
3204	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	PAINTING_THE_WALL	1	(WALL-AREA QUESTION1)	1996-02-01 00:01:54	1996-02-01 00:01:57	1996-02-01 00:01:57	1996-02-01 00:02:33	6	6	.	correct	0	0	2	.	Geometry	23	0.2983	rectangle-area	14	0.1054	area	20	0.3155	sq_rect-area	17	0.1072	rectangle-area	14	0.1053	rectangle-area	14	0.1053	square-rect-area	17	0.1072	square-rect-area	17	0.1072	Single-KC	23	0.2983	rectangle-area	14	0.1053	rectangle-area	17	0.1072	KC28	1	0.4064	square-rect-area	17	0.1072			
3205	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	PAINTING_THE_WALL	1	(WALL-AREA QUESTION3)	1996-02-01 00:01:57	1996-02-01 00:02:01	1996-02-01 00:02:01	1996-02-01 00:02:26	10	10	.	correct	0	0	2	.	Geometry	24	0.2982	rectangle-area	15	0.1021	area	21	0.3150	sq_rect-area	18	0.1050	rectangle-area	15	0.1020	rectangle-area	15	0.1020	square-rect-area	18	0.1050	square-rect-area	18	0.1050	Single-KC	24	0.2982	rectangle-area	15	0.1020	rectangle-area	18	0.1050	KC41	1	0.0926	square-rect-area	18	0.1050			
3206	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	PAINTING_THE_WALL	1	(PAINTED-AREA QUESTION1)	1996-02-01 00:02:01	1996-02-01 00:02:05	1996-02-01 00:02:06	1996-02-01 00:02:47	7	.	7	incorrect	1	0	2	.	Geometry	25	0.2982	compose-by-addition	4	0.3496	compose-by-addition	4	0.3319	compose-by-addition	4	0.3505	compose-by-addition	4	0.3494	compose-by-addition	4	0.3494	compose-by-addition	4	0.3505	compose-by-addition	4	0.3505	Single-KC	25	0.2982	compose-by-addition	4	0.3494	compose-by-addition	4	0.3505	KC126	1	0.4766	compose-by-addition	4	0.3505			
3207	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	PAINTING_THE_WALL	1	(PAINTED-AREA QUESTION2)	1996-02-01 00:02:06	1996-02-01 00:02:17	1996-02-01 00:02:17	1996-02-01 00:02:53	17	17	.	correct	0	0	2	.	Geometry	26	0.2981	compose-by-addition	5	0.3496	compose-by-addition	5	0.3319	compose-by-addition	5	0.3505	compose-by-addition	5	0.3494	compose-by-addition	5	0.3494	compose-by-addition	5	0.3505	compose-by-addition	5	0.3505	Single-KC	26	0.2981	compose-by-addition	5	0.3494	compose-by-addition	5	0.3505	KC76	1	0.1169	compose-by-addition	5	0.3505			
3208	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	PAINTING_THE_WALL	1	(PAINTED-AREA QUESTION3)	1996-02-01 00:02:17	1996-02-01 00:02:20	1996-02-01 00:02:20	1996-02-01 00:03:03	13	13	.	correct	0	0	2	.	Geometry	27	0.2981	compose-by-addition	6	0.3496	compose-by-addition	6	0.3319	compose-by-addition	6	0.3505	compose-by-addition	6	0.3494	compose-by-addition	6	0.3494	compose-by-addition	6	0.3505	compose-by-addition	6	0.3505	Single-KC	27	0.2981	compose-by-addition	6	0.3494	compose-by-addition	6	0.3505	KC91	1	0.0764	compose-by-addition	6	0.3505			
3209	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	TRAPEZOID_ABCD	1	(AREA QUESTION1)	1996-02-01 00:03:14	1996-02-01 00:03:14	1996-02-01 00:03:15	1996-02-01 00:03:58	3	.	3	incorrect	2	0	2	.	Geometry	28	0.2980	trapezoid-area	1	0.7179	area	22	0.3145	trapezoid-area	1	0.7183	trapezoid-area	1	0.7176	trapezoid-area	1	0.7176	trapezoid-area	1	0.7183	trapezoid-area	1	0.7183	Single-KC	28	0.2980	trapezoid-area	1	0.7176	trapezoid-area	1	0.7183	KC73	1	0.7747	trapezoid-area	1	0.7183	trapezoid-area	1	0.7232
3210	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	TRAPEZOID_ABCD	1	(LONGER-BASE QUESTION2)	1996-02-01 00:03:15	1996-02-01 00:03:55	1996-02-01 00:03:56	1996-02-01 00:04:43	86	.	86	incorrect	2	0	2	.	Geometry	29	0.2980	trapezoid-area	2	0.6990	area	23	0.3139	trapezoid-area	2	0.6995	trapezoid-area	2	0.6987	trapezoid-area	2	0.6987	trapezoid-area	2	0.6995	trapezoid-area	2	0.6995	Single-KC	29	0.2980	trapezoid-area	2	0.6987	trapezoid-area	2	0.6995	KC34	1	0.7219	trapezoid-area	2	0.6995	trapezoid-area	2	0.7040
3211	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	TRAPEZOID_ABCD	1	(HEIGHT QUESTION3)	1996-02-01 00:04:43	1996-02-01 00:04:45	1996-02-01 00:04:46	1996-02-01 00:04:46	3	.	3	incorrect	1	0	1	.	Geometry	30	0.2979	trapezoid-area	3	0.6794	area	24	0.3134	trapezoid-area	3	0.6799	trapezoid-area	3	0.6791	trapezoid-area	3	0.6791	trapezoid-area	3	0.6799	trapezoid-area	3	0.6799	Single-KC	30	0.2979	trapezoid-area	3	0.6791	trapezoid-area	3	0.6799	KC101	1	0.6923	trapezoid-area	3	0.6799	trapezoid-area	3	0.6840
3212	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	TRAPEZOID_HEIGHT	1	(HEIGHT QUESTION3)	1996-02-01 00:05:16	1996-02-01 00:05:16	1996-02-01 00:05:16	1996-02-01 00:05:16	0	0	.	correct	0	0	1	.	Geometry	31	0.2979	trapezoid-area	4	0.6591	area	25	0.3129	trapezoid-area	4	0.6597	trapezoid-area	4	0.6589	trapezoid-area	4	0.6589	trapezoid-area	4	0.6597	trapezoid-area	4	0.6597	Single-KC	31	0.2979	trapezoid-area	4	0.6589	trapezoid-area	4	0.6597	KC23	1	0.7228	trapezoid-area	4	0.6597	trapezoid-area	4	0.6633
3213	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	TRAPEZOID_BASE	1	(LONGER-BASE QUESTION2)	1996-02-01 00:05:58	1996-02-01 00:05:58	1996-02-01 00:05:58	1996-02-01 00:05:58	0	0	.	correct	0	0	1	.	Geometry	32	0.2978	trapezoid-area	5	0.6383	area	26	0.3124	trapezoid-area	5	0.6389	trapezoid-area	5	0.6380	trapezoid-area	5	0.6380	trapezoid-area	5	0.6389	trapezoid-area	5	0.6389	Single-KC	32	0.2978	trapezoid-area	5	0.6380	trapezoid-area	5	0.6389	KC102	1	0.5734	trapezoid-area	5	0.6389	trapezoid-area	5	0.6419
3214	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	TRAPEZOID_ABCD	2	(AREA QUESTION1)	1996-02-01 00:06:31	1996-02-01 00:06:31	1996-02-01 00:06:31	1996-02-01 00:08:05	65	65	.	correct	0	0	2	.	Geometry	33	0.2978	trapezoid-area	6	0.6169	area	27	0.3119	trapezoid-area	6	0.6176	trapezoid-area	6	0.6166	trapezoid-area	6	0.6166	trapezoid-area	6	0.6176	trapezoid-area	6	0.6176	Single-KC	33	0.2978	trapezoid-area	6	0.6166	trapezoid-area	6	0.6176	KC73	2	0.5750	trapezoid-area	6	0.6176	trapezoid-area	6	0.6200
3215	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	TRAPEZOID_ABCD	2	(LONGER-BASE QUESTION2)	1996-02-01 00:06:31	1996-02-01 00:06:46	1996-02-01 00:06:46	1996-02-01 00:08:17	27	27	.	correct	0	0	2	.	Geometry	34	0.2977	trapezoid-area	7	0.5950	area	28	0.3114	trapezoid-area	7	0.5958	trapezoid-area	7	0.5948	trapezoid-area	7	0.5948	trapezoid-area	7	0.5958	trapezoid-area	7	0.5958	Single-KC	34	0.2977	trapezoid-area	7	0.5948	trapezoid-area	7	0.5958	KC34	2	0.5426	trapezoid-area	7	0.5958	trapezoid-area	7	0.5975
3216	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	TRAPEZOID_ABCD	2	(HEIGHT QUESTION3)	1996-02-01 00:06:46	1996-02-01 00:07:00	1996-02-01 00:07:00	1996-02-01 00:08:30	27	27	.	correct	0	0	2	.	Geometry	35	0.2977	trapezoid-area	8	0.5728	area	29	0.3108	trapezoid-area	8	0.5736	trapezoid-area	8	0.5726	trapezoid-area	8	0.5726	trapezoid-area	8	0.5736	trapezoid-area	8	0.5736	Single-KC	35	0.2977	trapezoid-area	8	0.5726	trapezoid-area	8	0.5736	KC101	2	0.6245	trapezoid-area	8	0.5736	trapezoid-area	8	0.5747
3217	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	TRAPEZOID_AREA	1	(AREA QUESTION1)	1996-02-01 00:09:01	1996-02-01 00:09:01	1996-02-01 00:09:01	1996-02-01 00:09:01	0	0	.	correct	0	0	1	.	Geometry	36	0.2977	trapezoid-area	9	0.5503	area	30	0.3103	trapezoid-area	9	0.5511	trapezoid-area	9	0.5501	trapezoid-area	9	0.5501	trapezoid-area	9	0.5511	trapezoid-area	9	0.5511	Single-KC	36	0.2977	trapezoid-area	9	0.5501	trapezoid-area	9	0.5511	KC47	1	0.5737	trapezoid-area	9	0.5511	trapezoid-area	9	0.5515
3218	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	TRIANGLE_ABC	1	(AREA QUESTION1)	1996-02-01 00:09:13	1996-02-01 00:09:13	1996-02-01 00:09:13	1996-02-01 00:09:13	0	0	.	correct	0	0	1	.	Geometry	37	0.2976	triangle-area	1	0.3732	area	31	0.3098	triangle-area	1	0.3741	triangle-area	1	0.3728	triangle-area	1	0.3728	triangle-area	1	0.3741	triangle-area	1	0.3741	Single-KC	37	0.2976	triangle-area	1	0.3728	triangle-area	1	0.3741	KC89	1	0.2590	triangle-area	1	0.3741	triangle-area	1	0.3697
3219	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	TRIANGLE_ABC	1	(HEIGHT QUESTION2)	1996-02-01 00:09:13	1996-02-01 00:09:26	1996-02-01 00:09:26	1996-02-01 00:09:26	13	13	.	correct	0	0	1	.	Geometry	38	0.2976	triangle-area	2	0.3667	area	32	0.3093	triangle-area	2	0.3676	triangle-area	2	0.3664	triangle-area	2	0.3664	triangle-area	2	0.3676	triangle-area	2	0.3676	Single-KC	38	0.2976	triangle-area	2	0.3664	triangle-area	2	0.3676	KC3	1	0.5943	triangle-area	2	0.3676	triangle-area	2	0.3632
3220	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	TRIANGLE_ABC	1	(BASE QUESTION3)	1996-02-01 00:09:26	1996-02-01 00:09:40	1996-02-01 00:09:40	1996-02-01 00:09:40	14	14	.	correct	0	0	1	.	Geometry	39	0.2975	triangle-area	3	0.3603	area	33	0.3088	triangle-area	3	0.3612	triangle-area	3	0.3600	triangle-area	3	0.3600	triangle-area	3	0.3612	triangle-area	3	0.3612	Single-KC	39	0.2975	triangle-area	3	0.3600	triangle-area	3	0.3612	KC98	1	0.2231	triangle-area	3	0.3612	triangle-area	3	0.3569
3221	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	TRIANGLE_TRIANGLE	1	(AREA QUESTION1)	1996-02-01 00:09:50	1996-02-01 00:09:50	1996-02-01 00:09:51	1996-02-01 00:09:51	1	.	1	incorrect	1	0	1	.	Geometry	40	0.2975	triangle-area	4	0.3540	area	34	0.3083	triangle-area	4	0.3548	triangle-area	4	0.3537	triangle-area	4	0.3537	triangle-area	4	0.3548	triangle-area	4	0.3548	Single-KC	40	0.2975	triangle-area	4	0.3537	triangle-area	4	0.3548	KC48	1	0.5247	triangle-area	4	0.3548	triangle-area	4	0.3505
3222	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	PENTAGON	1	(AREA QUESTION1)	1996-02-01 00:10:11	1996-02-01 00:10:11	1996-02-01 00:10:12	1996-02-01 00:10:12	1	.	1	incorrect	1	0	1	.	Geometry	41	0.2974	pentagon-area	1	0.6980	area	35	0.3078	pentagon-area	1	0.6985	pentagon-area	1	0.6976	pentagon-area	1	0.6976	pentagon-area	1	0.6985	pentagon-area	1	0.6985	Single-KC	41	0.2974	pentagon-area	1	0.6976	pentagon-area	1	0.6985	KC49	1	0.6775	pentagon-area	1	0.6985	pentagon-area	1	0.6949
3223	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	PENTAGON	1	(APOTHEM QUESTION2)	1996-02-01 00:10:12	1996-02-01 00:10:43	1996-02-01 00:10:43	1996-02-01 00:10:43	31	31	.	correct	0	0	1	.	Geometry	42	0.2974	pentagon-area	2	0.6744	area	36	0.3072	pentagon-area	2	0.6749	pentagon-area	2	0.6740	pentagon-area	2	0.6740	pentagon-area	2	0.6749	pentagon-area	2	0.6749	Single-KC	42	0.2974	pentagon-area	2	0.6740	pentagon-area	2	0.6749	KC116	1	0.7711	pentagon-area	2	0.6749	pentagon-area	2	0.6711
3224	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	PENTAGON	1	(SIDE QUESTION3)	1996-02-01 00:10:43	1996-02-01 00:11:15	1996-02-01 00:11:15	1996-02-01 00:11:15	32	32	.	correct	0	0	1	.	Geometry	43	0.2973	pentagon-area	3	0.6498	area	37	0.3067	pentagon-area	3	0.6504	pentagon-area	3	0.6494	pentagon-area	3	0.6494	pentagon-area	3	0.6504	pentagon-area	3	0.6504	Single-KC	43	0.2973	pentagon-area	3	0.6494	pentagon-area	3	0.6504	KC131	1	0.5409	pentagon-area	3	0.6504	pentagon-area	3	0.6464
3225	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	TRIANGLE_RECTANGLE	1	(BASE QUESTION1)	1996-02-01 00:11:31	1996-02-01 00:11:31	1996-02-01 00:11:32	1996-02-01 00:11:32	1	.	1	incorrect	1	0	1	.	Geometry	44	0.2973	compose-by-multiplication	1	0.4764	compose-by-multiplication	1	0.4360	compose-by-multiplication	1	0.4771	compose-by-multiplication	1	0.4759	compose-by-multiplication	1	0.4759	compose-by-multiplication	1	0.4771	compose-by-multiplication	1	0.4771	Single-KC	44	0.2973	compose-by-multiplication	1	0.4759	compose-by-multiplication	1	0.4771	KC42	1	0.7620	compose-by-multiplication	1	0.4771	compose-by-multiplication	1	0.4725
3226	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	TRIANGLE_RECTANGLE	1	(AREA QUESTION1)	1996-02-01 00:11:32	1996-02-01 00:11:44	1996-02-01 00:11:44	1996-02-01 00:11:44	12	12	.	correct	0	0	1	.	Geometry	45	0.2972	triangle-area	5	0.3477	area	38	0.3062	triangle-area	5	0.3485	triangle-area	5	0.3475	triangle-area	5	0.3475	triangle-area	5	0.3485	triangle-area	5	0.3485	Single-KC	45	0.2972	triangle-area	5	0.3475	triangle-area	5	0.3485	KC110	1	0.5348	triangle-area	5	0.3485	triangle-area	5	0.3442
3227	All Data	Stu_c451386562a85a0cc50c36d6df6db731	Unit Area	DESIGNING_A_QUILT	1	(AREA QUESTION1)	1996-02-01 00:11:56	1996-02-01 00:11:56	1996-02-01 00:11:57	1996-02-01 00:11:57	1	.	1	incorrect	1	0	1	.	Geometry	46	0.2972	triangle-area	6	0.3415	area	39	0.3057	triangle-area	6	0.3422	triangle-area	6	0.3412	triangle-area	6	0.3412	triangle-area	6	0.3422	triangle-area	6	0.3422	Single-KC	46	0.2972	triangle-area	6	0.3412	triangle-area	6	0.3422	KC68	1	0.2686	triangle-area	6	0.3422	triangle-area	6	0.3380
